congress_idx,text,verse_ngm,label_ngm,method_ngm,positive_match_with_hyperparam_ngm,verse_emb,label_emb,method_emb,positive_match_with_hyperparam_emb,label_ngm_perc,label_emb_perc,stratum,King James Bible,American Standard Version,Douay-Rheims Bible,Darby Bible Translation,English Revised Version,Webster Bible Translation,World English Bible,Young's Literal Translation,American King James Version
1395033,"Also deserving of note are the Guam Alliance for Mental Health Incorporated (GAMHI), the Guam Housing and Urban Renewal Authority, and PacifiCare Asia Pacific, this year's nominees for the Community Service Award.",none,0.0,ngram_shingling_min_count_overlap,False,ephesians 5:20,0.2614137134420199,embedding_similarity,False,0,2,2,Giving thanks always for all things unto God and the Father in the name of our Lord Jesus Christ;,"giving thanks always for all things in the name of our Lord Jesus Christ to God, even the Father;","Giving thanks always for all things, in the name of our Lord Jesus Christ, to God and the Father: ","giving thanks at all times for all things to him who is God and the Father in the name of our Lord Jesus Christ,","giving thanks always for all things in the name of our Lord Jesus Christ to God, even the Father;","Giving thanks always for all things to God and the Father, in the name of our Lord Jesus Christ;","giving thanks always concerning all things in the name of our Lord Jesus Christ, to God, even the Father;","giving thanks always for all things, in the name of our Lord Jesus Christ, to the God and Father;",Giving thanks always for all things to God and the Father in the name of our Lord Jesus Christ;
271655,Families and friends struggle to fight PKD and provide unwavering support to their suffering loved ones.,none,0.0,ngram_shingling_min_count_overlap,False,hebrews 13:8,0.2239219307696031,embedding_similarity,False,0,2,2,"Jesus Christ the same yesterday, and to day, and for ever.","Jesus Christ is the same yesterday and to-day, yea and for ever.","Jesus Christ, yesterday, and to day; and the same for ever. ","Jesus Christ is the same yesterday, and to-day, and to the ages to come.","Jesus Christ is the same yesterday and today, yea and for ever.","Jesus Christ the same yesterday, and to-day, and for ever.","Jesus Christ is the same yesterday, today, and forever.","Jesus Christ yesterday and to-day the same, and to the ages;","Jesus Christ the same yesterday, and to day, and for ever."
1724131,I think it is probably because the two sides have come to the table with different measures of what they are talking about.,none,0.0,ngram_shingling_min_count_overlap,False,romans 8:7,0.2381999324700948,embedding_similarity,False,0,2,2,"Because the carnal mind is enmity against God: for it is not subject to the law of God, neither indeed can be.","because the mind of the flesh is enmity against God; for it is not subject to the law of God, neither indeed can it be:","Because the wisdom of the flesh is an enemy to God; for it is not subject to the law of God, neither can it be. ",Because the mind of the flesh is enmity against God: for it is not subject to the law of God; for neither indeed can it be:,"because the mind of the flesh is enmity against God; for it is not subject to the law of God, neither indeed can it be:","Because the carnal mind is enmity against God: for it is not subject to the law of God, neither indeed can be.","because the mind of the flesh is hostile towards God; for it is not subject to God's law, neither indeed can it be.","because the mind of the flesh is enmity to God, for to the law of God it doth not subject itself,","Because the carnal mind is enmity against God: for it is not subject to the law of God, neither indeed can be."
199652,"They clearly don't care about making sure that people like me, people like my mom, people like the constituents that I represent who don't have insurance but deserve to have it, that they can get it.",matthew 5:16,1.0,ngram_shingling_min_count_overlap,False,mark 2:17,0.1990898140060095,embedding_similarity,False,0,2,2,"When Jesus heard it, he saith unto them, They that are whole have no need of the physician, but they that are sick: I came not to call the righteous, but sinners to repentance.","And when Jesus heard it, he saith unto them, They that are whole have no need of a physician, but they that are sick: I came not to call the righteous, but sinners.","Jesus hearing this, saith to them: They that are well have no need of a physician, but they that are sick. For I came not to call the just, but sinners. ","And Jesus having heard it says to them, They that are strong have not need of a physician, but those who are ill. I have not come to call righteous men, but sinners.","And when Jesus heard it, he saith unto them, They that are whole have no need of a physician, but they that are sick: I came not to call the righteous, but sinners.","When Jesus heard it, he saith to them, They that are in health, have no need of a physician, but they that are sick; I came not to call the righteous, but sinners, to repentance.","When Jesus heard it, he said to them, |Those who are healthy have no need for a physician, but those who are sick. I came not to call the righteous, but sinners to repentance.|","And Jesus, having heard, saith to them, 'They who are strong have no need of a physician, but they who are ill; I came not to call righteous men, but sinners to reformation.'","When Jesus heard it, he said to them, They that are whole have no need of the physician, but they that are sick: I came not to call the righteous, but sinners to repentance."
536627,"Gary is a determined, hard working individual who has dedicated his time to the law and judicial communities, and other organizations in the San Fernando Valley.",matthew 7:12,1.0,ngram_shingling_min_count_overlap,False,james 1:25,0.2708714205168371,embedding_similarity,False,0,2,2,"But whoso looketh into the perfect law of liberty, and continueth therein, he being not a forgetful hearer, but a doer of the work, this man shall be blessed in his deed.","But he that looketh into the perfect law, the law of liberty, and'so continueth, being not a hearer that forgetteth but a doer that worketh, this man shall be blessed in his doing.","But he that hath looked into the perfect law of liberty, and hath continued therein, not becoming a forgetful hearer, but a doer of the work; this man shall be blessed in his deed. ","But he that fixes his view on the perfect law, that of liberty, and abides in it, being not a forgetful hearer but a doer of the work, he shall be blessed in his doing.","But he that looketh into the perfect law, the law of liberty, and so continueth, being not a hearer that forgetteth, but a doer that worketh, this man shall be blessed in his doing.","But he who looketh into the perfect law of liberty, and continueth in it, he being not a forgetful hearer, but a doer of the work, this man shall be blessed in his deed.","But he who looks into the perfect law of freedom, and continues, not being a hearer who forgets, but a doer of the work, this man will be blessed in what he does.","and he who did look into the perfect law &#8212; that of liberty, and did continue there, this one &#8212; not a forgetful hearer becoming, but a doer of work &#8212; this one shall be happy in his doing.","But whoever looks into the perfect law of liberty, and continues therein, he being not a forgetful hearer, but a doer of the work, this man shall be blessed in his deed."
625789,No Child Left Behind has the guarantee that we are going to have a well-qualified teacher in every classroom by the year 2006.,romans 8:16,1.0,ngram_shingling_min_count_overlap,False,2 timothy 3:15,0.2555216859801072,embedding_similarity,False,0,2,2,"And that from a child thou hast known the holy scriptures, which are able to make thee wise unto salvation through faith which is in Christ Jesus.",And that from a babe thou hast known the sacred writings which are able to make thee wise unto salvation through faith which is in Christ Jesus.,"And because from thy infancy thou hast known the holy scriptures, which can instruct thee to salvation, by the faith which is in Christ Jesus. ","and that from a child thou hast known the sacred letters, which are able to make thee wise unto salvation, through faith which is in Christ Jesus.",and that from a babe thou hast known the sacred writings which are able to make thee wise unto salvation through faith which is in Christ Jesus.,"And that from a child thou hast known the sacred scriptures, which are able to make thee wise to salvation through faith which is in Christ Jesus.","From infancy, you have known the holy Scriptures which are able to make you wise for salvation through faith, which is in Christ Jesus.","and because from a babe the Holy Writings thou hast known, which are able to make thee wise &#8212; to salvation, through faith that is in Christ Jesus;","And that from a child you have known the holy scriptures, which are able to make you wise to salvation through faith which is in Christ Jesus."
922237,It is a section about how to apply under one of these amendments.,hebrews 10:31,1.0,ngram_shingling_min_count_overlap,False,ephesians 4:3,0.2563090863346658,embedding_similarity,False,0,2,2,Endeavouring to keep the unity of the Spirit in the bond of peace.,giving diligence to keep the unity of the Spirit in the bond of peace.,Careful to keep the unity of the Spirit in the bond of peace. ,using diligence to keep the unity of the Spirit in the uniting bond of peace.,giving diligence to keep the unity of the Spirit in the bond of peace.,Endeavoring to keep the unity of the Spirit in the bond of peace.,being eager to keep the unity of the Spirit in the bond of peace.,being diligent to keep the unity of the Spirit in the bond of the peace;,Endeavoring to keep the unity of the Spirit in the bond of peace.
1813401,"I said, ``General, the ox is in the ditch,'' and I outlined it.",leviticus 17:11,1.0,ngram_shingling_min_count_overlap,False,matthew 10:16,0.2419095538684005,embedding_similarity,False,0,2,2,"Behold, I send you forth as sheep in the midst of wolves: be ye therefore wise as serpents, and harmless as doves.","Behold, I send you forth as sheep in the midst of wolves: be ye therefore wise as serpents, and harmless as doves.",Behold I send you as sheep in the midst of wolves. Be ye therefore wise as serpents and simple as doves. ,"Behold, I send you as sheep in the midst of wolves; be therefore prudent as the serpents, and guileless as the doves.","Behold, I send you forth as sheep in the midst of wolves: be ye therefore wise as serpents, and harmless as doves.","Behold, I send you forth as sheep in the midst of wolves: be ye therefore wise as serpents, and harmless as doves.","|Behold, I send you out as sheep in the midst of wolves. Therefore be wise as serpents, and harmless as doves.","'Lo, I do send you forth as sheep in the midst of wolves, be ye therefore wise as the serpents, and simple as the doves.","Behold, I send you forth as sheep in the middle of wolves: be you therefore wise as serpents, and harmless as doves."
1103669,But one issue is clear.,none,0.0,ngram_shingling_min_count_overlap,False,deuteronomy 6:4,0.2407923156888629,embedding_similarity,False,0,2,2,"Hear, O Israel: The LORD our God is one LORD:","Hear, O Israel: Jehovah our God is one Jehovah:","Hear, O Israel, the Lord our God is one Lord. ","Hear, Israel: Jehovah our God is one Jehovah;","Hear, O Israel: the LORD our God is one LORD:","Hear, O Israel: the LORD our God is one LORD:","Hear, Israel: Yahweh is our God; Yahweh is one:","Hear, O Israel, Jehovah our God is one Jehovah;","Hear, O Israel: The LORD our God is one LORD:"
533787,"For the next ten years, he would hold a variety of odd jobs, working as an orderly in Cleveland City Hospital, a factory worker, a dock worker, and a truck driver.",genesis 3:6,1.0,ngram_shingling_min_count_overlap,False,job 1:1,0.2630002308610577,embedding_similarity,False,0,2,2,"There was a man in the land of Uz, whose name was Job; and that man was perfect and upright, and one that feared God, and eschewed evil.","There was a man in the land of Uz, whose name was Job; and that man was perfect and upright, and one that feared God, and turned away from evil.","There was a man in the land of Hus, whose name was Job, and that man was simple and upright, and fearing God, and avoiding evil. ","There was a man in the land of Uz whose name was Job; and this man was perfect and upright, and one that feared God and abstained from evil.","There was a man in the land of Uz, whose name was Job; and that man was perfect and upright, and one that feared God, and eschewed evil.","There was a man in the land of Uz, whose name was Job; and that man was perfect and upright, and one that feared God, and shunned evil.","There was a man in the land of Uz, whose name was Job. That man was blameless and upright, and one who feared God, and turned away from evil.","A man there hath been in the land of Uz &#8212; Job his name &#8212; and that man hath been perfect and upright &#8212; both fearing God, and turning aside from evil.","There was a man in the land of Uz, whose name was Job; and that man was perfect and upright, and one that feared God, and eschewed evil."
55344,The time of the gentleman has expired.,none,0.0,ngram_shingling_min_count_overlap,False,isaiah 40:8,0.3385813560365067,embedding_similarity,False,0,3,3,"The grass withereth, the flower fadeth: but the word of our God shall stand for ever.","The grass withereth, the flower fadeth; but the word of our God shall stand forever.","The grass is withered, and the flower is fallen: but the word of our Lord endureth for ever. ","The grass withereth, the flower fadeth; but the word of our God abideth for ever.","The grass withereth, the flower fadeth: but the word of our God shall stand for ever.","The grass withereth, the flower fadeth: but the word of our God shall shall stand forever.","The grass withers, the flower fades; but the word of our God stands forever.|","Withered hath grass, faded the flower, But a word of our God riseth for ever.","The grass wither, the flower fades: but the word of our God shall stand for ever."
2029926,And there are arguments that we might have to phase the legislation in to make sure that we get more doctors and nurses and so on because we're looking at potential shortages.,2 corinthians 5:21,1.0,ngram_shingling_min_count_overlap,False,hebrews 2:1,0.2990160100610909,embedding_similarity,False,0,3,3,"Therefore we ought to give the more earnest heed to the things which we have heard, lest at any time we should let them slip.","Therefore we ought to give the more earnest heed to the things that were heard, lest haply we drift away from them .","Therefore ought we more diligently to observe the things which we have heard, lest perhaps we should let them slip. ","For this reason we should give heed more abundantly to the things we have heard, lest in any way we should slip away.","Therefore we ought to give the more earnest heed to the things that were heard, lest haply we drift away from them.","Therefore we ought to give the more earnest heed to the things which we have heard, lest at any time we should let them slip.","Therefore we ought to pay greater attention to the things that were heard, lest perhaps we drift away.","Because of this it behoveth us more abundantly to take heed to the things heard, lest we may glide aside,","Therefore we ought to give the more earnest heed to the things which we have heard, lest at any time we should let them slip."
495054,"Dear President Shevardnadze, I am writing to congratulate you on the occasion of your 70th birthday and to take this opportunity to acknowledge your courageous work in building a free and independent Georgia.",genesis 17:1,1.0,ngram_shingling_min_count_overlap,False,luke 2:14,0.3048338457279347,embedding_similarity,False,0,3,3,"Glory to God in the highest, and on earth peace, good will toward men.","Glory to God in the highest, And on earth peace among men in whom he is well pleased.",Glory to God in the highest; and on earth peace to men of good will. ,"Glory to God in the highest, and on earth peace, good pleasure in men.","Glory to God in the highest, And on earth peace among men in whom he is well pleased.","Glory to God in the highest, and on earth peace, good will towards men.","|Glory to God in the highest, on earth peace, good will toward men.|","Glory in the highest to God, and upon earth peace, among men &#8212; good will.'","Glory to God in the highest, and on earth peace, good will toward men."
2265014,"Mr. Speaker, we are going to continue the conversation here and switch gears here just a little bit with the gentleman from Massachusetts (Mr. Delahunt) and continue the Iraq Watch and talk a little bit about the foreign policy issues that have been facing this Congress and facing the country for a few years now and trying to figure out a way in which we can try to correct this problem that we have gotten ourselves in.",1 john 1:8,1.0,ngram_shingling_min_count_overlap,False,colossians 4:2,0.3171556696904104,embedding_similarity,False,0,3,3,"Continue in prayer, and watch in the same with thanksgiving;","Continue stedfastly in prayer, watching therein with thanksgiving;",Be instant in prayer; watching in it with thanksgiving: ,"Persevere in prayer, watching in it with thanksgiving;","Continue stedfastly in prayer, watching therein with thanksgiving;","Continue in prayer, and watch in the same with thanksgiving;","Continue steadfastly in prayer, watching therein with thanksgiving;","In the prayer continue ye, watching in it in thanksgiving;"," Continue in prayer, and watch in the same with thanksgiving;"
121117,"But when we are seen to be earmarking funds to campaign donors, we give unnecessary fodder to those who would question our motives.",none,0.0,ngram_shingling_min_count_overlap,False,romans 8:31,0.3288454286551434,embedding_similarity,False,0,3,3,"What shall we then say to these things? If God be for us, who can be against us?","What then shall we say to these things? If God is for us, who is against us?","What shall we then say to these things? If God be for us, who is against us? ","What shall we then say to these things? If God be for us, who against us?","What then shall we say to these things? If God is for us, who is against us?","What shall we then say to these things? If God is for us, who can be against us?","What then shall we say about these things? If God is for us, who can be against us?","What, then, shall we say unto these things? if God is for us, who is against us?","What shall we then say to these things? If God be for us, who can be against us?"
764791,"If it is a hard lesson for us to learn, you can imagine how difficult it will be for a small child.",hebrews 10:31,1.0,ngram_shingling_min_count_overlap,False,hebrews 10:31,0.3166619540040511,embedding_similarity,False,0,3,3,It is a fearful thing to fall into the hands of the living God.,It is a fearful thing to fall into the hands of the living God.,It is a fearful thing to fall into the hands of the living God. ,It is a fearful thing falling into the hands of the living God.,It is a fearful thing to fall into the hands of the living God.,It is a fearful thing to fall into the hands of the living God.,It is a fearful thing to fall into the hands of the living God.,fearful is the falling into the hands of a living God.,It is a fearful thing to fall into the hands of the living God.
2031212,"Mr. President, if there is no further business to come before the Senate, I ask unanimous consent that it stand adjourned under the previous order, following the remarks of Senator Brownback.",psalm 14:1,1.0,ngram_shingling_min_count_overlap,False,john 16:7,0.3202089134081007,embedding_similarity,False,0,3,3,"Nevertheless I tell you the truth; It is expedient for you that I go away: for if I go not away, the Comforter will not come unto you; but if I depart, I will send him unto you.","Nevertheless I tell you the truth: It is expedient for you that I go away; for if I go not away, the Comforter will not come unto you; but if I go, I will send him unto you.","But I tell you the truth: it is expedient to you that I go: for if I go not, the Paraclete will not come to you; but if I go, I will send him to you. ","But I say the truth to you, It is profitable for you that I go away; for if I do not go away, the Comforter will not come to you; but if I go I will send him to you.","Nevertheless I tell you the truth; It is expedient for you that I go away: for if I go not away, the Comforter will not come unto you; but if I go, I will send him unto you.","Nevertheless, I tell you the truth: It is expedient for you that I depart; for if I go not away, the Comforter will not come to you; but if I depart, I will send him to you.","Nevertheless I tell you the truth: It is to your advantage that I go away, for if I don't go away, the Counselor won't come to you. But if I go, I will send him to you.","'But I tell you the truth; it is better for you that I go away, for if I may not go away, the Comforter will not come unto you, and if I go on, I will send Him unto you;","Nevertheless I tell you the truth; It is expedient for you that I go away: for if I go not away, the Comforter will not come to you; but if I depart, I will send him to you."
368037,All we wanted to do is give the police at the Supreme Court the very same authority that the Capitol Police have to provide protective details to Members of Congress.,none,0.0,ngram_shingling_min_count_overlap,False,1 john 5:14,0.3129988169726784,embedding_similarity,False,0,3,3,"And this is the confidence that we have in him, that, if we ask any thing according to his will, he heareth us:","And this is the boldness which we have toward him, that, if we ask anything according to his will, he heareth us:","And this is the confidence which we have towards him: That, whatsoever we shall ask according to his will, he heareth us. ","And this is the boldness which we have towards him, that if we ask him anything according to his will he hears us.","And this is the boldness which we have toward him, that, if we ask anything according to his will, he heareth us:","And this is the confidence that we have in him, that if we ask any thing according to his will, he heareth us:","This is the boldness which we have toward him, that, if we ask anything according to his will, he listens to us.","And this is the boldness that we have toward Him, that if anything we may ask according to his will, He doth hear us,","And this is the confidence that we have in him, that, if we ask any thing according to his will, he hears us:"
1524296,"Mr. Speaker, I yield back the balance of my time.",none,0.0,ngram_shingling_min_count_overlap,False,hosea 6:6,0.3557032445278015,embedding_similarity,False,0,3,3,"For I desired mercy, and not sacrifice; and the knowledge of God more than burnt offerings.","For I desire goodness, and not sacrifice; and the knowledge of God more than burnt-offerings.","For I desired mercy, and not sacrifice: and the knowledge of God more than holocausts. ","For I delight in loving-kindness, and not sacrifice; and the knowledge of God more than burnt-offerings.","For I desire mercy, and not sacrifice; and the knowledge of God more than burnt offerings.","For I desired mercy, and not sacrifice: and the knowledge of God more than burnt-offerings.","For I desire mercy, and not sacrifice; and the knowledge of God more than burnt offerings.","For kindness I desired, and not sacrifice, And a knowledge of God above burnt-offerings.","For I desired mercy, and not sacrifice; and the knowledge of God more than burnt offerings."
290589,"I stand here in the same manner as we have stood up when the rule of law said to a woman, You will not earn equal pay, and in the same manner as when someone of sexual orientation has been abused, and we say, That will not be tolerated.",acts 9:31,2.0,ngram_shingling_min_count_overlap,False,galatians 5:1,0.3916429500200586,embedding_similarity,False,0,3,3,"Stand fast therefore in the liberty wherewith Christ hath made us free, and be not entangled again with the yoke of bondage.","For freedom did Christ set us free: stand fast therefore, and be not entangled again in a yoke of bondage.","Stand fast, and be not held again under the yoke of bondage. ","Christ has set us free in freedom; stand fast therefore, and be not held again in a yoke of bondage.","With freedom did Christ set us free: stand fast therefore, and be not entangled again in a yoke of bondage.","Stand fast therefore in the liberty with which Christ hath made us free, and be not entangled again with the yoke of bondage.","Stand firm therefore in the liberty by which Christ has made us free, and don't be entangled again with a yoke of bondage.","In the freedom, then, with which Christ did make you free &#8212; stand ye, and be not held fast again by a yoke of servitude;","Stand fast therefore in the liberty with which Christ has made us free, and be not entangled again with the yoke of bondage."
1941427,"It's very commonplace to us, and we read those words and don't have any swell of pride or lump in our throat when we read them, as we should.",isaiah 53:3,1.0,ngram_shingling_min_count_overlap,False,psalm 19:14,0.3794866310925553,embedding_similarity,False,0,3,3,"Let the words of my mouth, and the meditation of my heart, be acceptable in thy sight, O LORD, my strength, and my redeemer.","Let the words of my mouth and the meditation of my heart Be acceptable in thy sight, O Jehovah, my rock, and my redeemer. ","And the words of my mouth shall be such as may please: and the meditation of my heart always in thy sight. O Lord, my helper, and my redeemer. ","Let the words of my mouth and the meditation of my heart be acceptable in thy sight, O Jehovah, my rock, and my redeemer.","Let the words of my mouth and the meditation of my heart be acceptable in thy sight, O LORD, my rock, and my redeemer.","Let the words of my mouth, and the meditation of my heart, be acceptable in thy sight, O LORD, my strength, and my redeemer.","Let the words of my mouth and the meditation of my heart be acceptable in your sight, Yahweh, my rock, and my redeemer. For the Chief Musician. A Psalm by David.","Let the sayings of my mouth, And the meditation of my heart, Be for a pleasing thing before Thee, O Jehovah, my rock, and my redeemer!","Let the words of my mouth, and the meditation of my heart, be acceptable in your sight, O LORD, my strength, and my redeemer."
619668,"The President can cite this Congressional action, highlight the fact that the Congress is closely monitoring the international contributions coming into Iraq, and let them know that there is growing concern in the Congress about their inability to live up to their past promises.",genesis 1:26,1.0,ngram_shingling_min_count_overlap,False,1 john 5:14,0.3169719572515221,embedding_similarity,False,0,3,3,"And this is the confidence that we have in him, that, if we ask any thing according to his will, he heareth us:","And this is the boldness which we have toward him, that, if we ask anything according to his will, he heareth us:","And this is the confidence which we have towards him: That, whatsoever we shall ask according to his will, he heareth us. ","And this is the boldness which we have towards him, that if we ask him anything according to his will he hears us.","And this is the boldness which we have toward him, that, if we ask anything according to his will, he heareth us:","And this is the confidence that we have in him, that if we ask any thing according to his will, he heareth us:","This is the boldness which we have toward him, that, if we ask anything according to his will, he listens to us.","And this is the boldness that we have toward Him, that if anything we may ask according to his will, He doth hear us,","And this is the confidence that we have in him, that, if we ask any thing according to his will, he hears us:"
742421,"We know the war is going to cost more than the over $400 billion we will have appropriated to date upon enactment of this conference report, and we know that the war is not going to end as quickly as most of us would prefer.",romans 8:28,2.0,ngram_shingling_min_count_overlap,False,romans 8:18,0.3077731397881317,embedding_similarity,False,0,3,3,For I reckon that the sufferings of this present time are not worthy to be compared with the glory which shall be revealed in us.,For I reckon that the sufferings of this present time are not worthy to be compared with the glory which shall be revealed to us-ward.,"For I reckon that the sufferings of this time are not worthy to be compared with the glory to come, that shall be revealed in us. ",For I reckon that the sufferings of this present time are not worthy to be compared with the coming glory to be revealed to us.,For I reckon that the sufferings of this present time are not worthy to be compared with the glory which shall be revealed to us-ward.,"For I reckon, that the sufferings of this present time are not worthy to be compared with the glory which shall be revealed in us.",For I consider that the sufferings of this present time are not worthy to be compared with the glory which will be revealed toward us.,For I reckon that the sufferings of the present time are not worthy to be compared with the glory about to be revealed in us;,For I reckon that the sufferings of this present time are not worthy to be compared with the glory which shall be revealed in us.
775001,"And the appropriations committees, God bless them, did the same thing and followed the authorizing committees on that.",1 corinthians 1:10,1.0,ngram_shingling_min_count_overlap,False,acts 2:42,0.3112559354033706,embedding_similarity,False,0,3,3,"And they continued stedfastly in the apostles' doctrine and fellowship, and in breaking of bread, and in prayers.","And they continued stedfastly in the apostles teaching and fellowship, in the breaking of bread and the prayers.","And they were persevering in the doctrine of the apostles, and in the communication of the breaking of bread, and in prayers. ","And they persevered in the teaching and fellowship of the apostles, in breaking of bread and prayers.","And they continued stedfastly in the apostles' teaching and fellowship, in the breaking of bread and the prayers.","And they continued steadfastly in the apostles doctrine and fellowship, and in breaking of bread, and in prayers.","They continued steadfastly in the apostles' teaching and fellowship, in the breaking of bread, and prayer.","and they were continuing stedfastly in the teaching of the apostles, and the fellowship, and the breaking of the bread, and the prayers.","And they continued steadfastly in the apostles' doctrine and fellowship, and in breaking of bread, and in prayers."
223174,"Let's invest in our future, which is what we did in the Recovery and Reinvestment Act.",matthew 26:28,1.0,ngram_shingling_min_count_overlap,False,matthew 6:12,0.3316320674518729,embedding_similarity,False,0,3,3,"And forgive us our debts, as we forgive our debtors.","And forgive us our debts, as we also have forgiven our debtors.","And forgive us our debts, as we also forgive our debtors. ","and forgive us our debts, as we also forgive our debtors,","And forgive us our debts, as we also have forgiven our debtors.","And forgive us our debts, as we forgive our debtors.","Forgive us our debts, as we also forgive our debtors.","'And forgive us our debts, as also we forgive our debtors.","And forgive us our debts, as we forgive our debtors."
1893132,I ask unanimous consent that the text of the bill be printed in the Record.,none,0.0,ngram_shingling_min_count_overlap,False,psalm 19:14,0.3481591398376495,embedding_similarity,False,0,3,3,"Let the words of my mouth, and the meditation of my heart, be acceptable in thy sight, O LORD, my strength, and my redeemer.","Let the words of my mouth and the meditation of my heart Be acceptable in thy sight, O Jehovah, my rock, and my redeemer. ","And the words of my mouth shall be such as may please: and the meditation of my heart always in thy sight. O Lord, my helper, and my redeemer. ","Let the words of my mouth and the meditation of my heart be acceptable in thy sight, O Jehovah, my rock, and my redeemer.","Let the words of my mouth and the meditation of my heart be acceptable in thy sight, O LORD, my rock, and my redeemer.","Let the words of my mouth, and the meditation of my heart, be acceptable in thy sight, O LORD, my strength, and my redeemer.","Let the words of my mouth and the meditation of my heart be acceptable in your sight, Yahweh, my rock, and my redeemer. For the Chief Musician. A Psalm by David.","Let the sayings of my mouth, And the meditation of my heart, Be for a pleasing thing before Thee, O Jehovah, my rock, and my redeemer!","Let the words of my mouth, and the meditation of my heart, be acceptable in your sight, O LORD, my strength, and my redeemer."
973412,"But through this legislation, we are strengthening the foundation on which a stronger, more stable, more prosperous Africa will stand, an Africa that will be in a better position to address its problems with a strong ally found in the United States.",none,0.0,ngram_shingling_min_count_overlap,False,hebrews 12:28,0.3101364875429979,embedding_similarity,False,0,3,3,"Wherefore we receiving a kingdom which cannot be moved, let us have grace, whereby we may serve God acceptably with reverence and godly fear:","Wherefore, receiving a kingdom that cannot be shaken, let us have grace, whereby we may offer service well-pleasing to God with reverence and awe:","Therefore receiving an immoveable kingdom, we have grace; whereby let us serve, pleasing God, with fear and reverence. ","Wherefore let us, receiving a kingdom not to be shaken, have grace, by which let us serve God acceptably with reverence and fear.","Wherefore, receiving a kingdom that cannot be shaken, let us have grace, whereby we may offer service well-pleasing to God with reverence and awe:","Wherefore we receiving a kingdom which cannot be moved, let us have grace, by which we may serve God acceptably, with reverence and godly fear.","Therefore, receiving a Kingdom that can't be shaken, let us have grace, through which we serve God acceptably, with reverence and awe,","wherefore, a kingdom that cannot be shaken receiving, may we have grace, through which we may serve God well-pleasingly, with reverence and religious fear;","Why we receiving a kingdom which cannot be moved, let us have grace, whereby we may serve God acceptably with reverence and godly fear:"
470502,"As a young man Bob Dole was a athlete and scholar, and like so many of his generation, went off without hesitation to defend his country.",psalm 119:9,1.0,ngram_shingling_min_count_overlap,False,john 1:4,0.3258500478288538,embedding_similarity,False,0,3,3,In him was life; and the life was the light of men.,In him was life; and the life was the light of men.,"In him was life, and the life was the light of men. ","In him was life, and the life was the light of men.",In him was life; and the life was the light of men.,In him was life; and the life was the light of men.,"In him was life, and the life was the light of men.","In him was life, and the life was the light of men,",In him was life; and the life was the light of men.
1295845,Will the gentleman from South Carolina (Mr. Wilson) come forward and lead the House in the Pledge of Allegiance.,none,0.0,ngram_shingling_min_count_overlap,False,2 corinthians 3:17,0.3510466899168368,embedding_similarity,False,0,3,3,"Now the Lord is that Spirit: and where the Spirit of the Lord is, there is liberty.","Now the Lord is the Spirit: and where the Spirit of the Lord is, there is liberty.","Now the Lord is a Spirit. And where the Spirit of the Lord is, there is liberty. ","Now the Lord is the Spirit, but where the Spirit of the Lord is, there is liberty.","Now the Lord is the Spirit: and where the Spirit of the Lord is, there is liberty.","Now the Lord is that Spirit: and where the Spirit of the Lord is, there is liberty.","Now the Lord is the Spirit and where the Spirit of the Lord is, there is liberty.","And the Lord is the Spirit; and where the Spirit of the Lord is, there is liberty;","Now the Lord is that Spirit: and where the Spirit of the Lord is, there is liberty."
1042385,"We have no objection to the amendment, and I yield back the remainder of my time.",1 john 1:8,1.0,ngram_shingling_min_count_overlap,False,john 10:18,0.3292100428161343,embedding_similarity,False,0,3,3,"No man taketh it from me, but I lay it down of myself. I have power to lay it down, and I have power to take it again. This commandment have I received of my Father.","No one taketh it away from me, but I lay it down of myself. I have power to lay it down, and I have power to take it again. This commandment received I from my Father.","No man taketh it away from me: but I lay it down of myself, and I have power to lay it down: and I have power to take it up again. This commandment have I received of my Father. ","No one takes it from me, but I lay it down of myself. I have authority to lay it down and I have authority to take it again. I have received this commandment of my Father.","No one taketh it away from me, but I lay it down of myself. I have power to lay it down, and I have power to take it again. This commandment received I from my Father.","No man taketh it from me, but I lay it down of myself. I have power to lay it down, and I have power to take it again. This commandment have I received from my Father.","No one takes it away from me, but I lay it down by myself. I have power to lay it down, and I have power to take it again. I received this commandment from my Father.|","no one doth take it from me, but I lay it down of myself; authority I have to lay it down, and authority I have again to take it; this command I received from my Father.'","No man takes it from me, but I lay it down of myself. I have power to lay it down, and I have power to take it again. This commandment have I received of my Father."
